Country,Year,Nuclear_TWh,Hydro_TWh,Solar_TWh,Wind_TWh
New Zealand,1999,0.0,22.919535353535355,0.0,0.0389929292929293
New Zealand,2000,0.0,24.4349696969697,0.0,0.1202080808080808
New Zealand,2001,0.0,21.681161616161617,0.0,0.1389878787878788
New Zealand,2002,0.0,24.873024956565654,0.0,0.1554831747474747
New Zealand,2003,0.0,23.6227965419192,0.0,0.1465409626262626
New Zealand,2004,0.0,27.240087482323236,0.0,0.3615366636363636
New Zealand,2005,0.0,23.32755525151515,0.0,0.6143859090909091
New Zealand,2006,0.0,23.573220454545456,0.0,0.6222168664646466
New Zealand,2007,0.0,23.64049907676768,0.0034058949494949,0.9298798515151516
New Zealand,2008,0.0,22.34733764095556,0.0034556161616161,1.0584576949570703
New Zealand,2009,0.0,24.21744122232324,0.0035898626262626,1.4764609035378788
New Zealand,2010,0.0,24.726506242571617,0.0038285252525252,1.6371757633434345
New Zealand,2011,0.0,25.11066723705586,0.0041268686868686,1.9572189211111115
New Zealand,2012,0.0,22.896656025653435,0.0048229494949494,2.079195560106061
New Zealand,2013,0.0,23.029072943597377,0.0067019589473705,2.021870415469697
New Zealand,2014,0.0,24.318061180120708,0.0187977149823054,2.210925009770495
New Zealand,2015,0.0,24.529944847247982,0.0368074334326773,2.3641299324401013
New Zealand,2016,0.0,25.935049270688083,0.056751389841396,2.3407654581624957
New Zealand,2017,0.0,25.175854337200004,0.077160634993054,2.091049029759909
New Zealand,2018,0.0,26.25457935519869,0.1008239665143509,2.0679657337193937
New Zealand,2019,0.0,25.59865226772879,0.128049196395702,2.2556674507847783
New Zealand,2020,0.0,24.266591386816565,0.1611952153973424,2.305265652531121
New Zealand,2021,0.0,24.234733055640408,0.2084245444116687,2.6427182180414857
New Zealand,2022,0.0,26.27620607992717,0.2808133441300202,2.865512163522778
New Zealand,2023,0.0,26.508505828842164,0.3758953365342548,3.2284958998246105
North Macedonia,1990,0.0,0.491,0.0,0.0
North Macedonia,1991,0.0,0.848,0.0,0.0
North Macedonia,1992,0.0,0.848,0.0,0.0
North Macedonia,1993,0.0,0.522,0.0,0.0
North Macedonia,1994,0.0,0.6950000000000001,0.0,0.0
North Macedonia,1995,0.0,0.801,0.0,0.0
North Macedonia,1996,0.0,0.85,0.0,0.0
North Macedonia,1997,0.0,0.9,0.0,0.0
North Macedonia,1998,0.0,1.083,0.0,0.0
North Macedonia,1999,0.0,1.389,0.0,0.0
North Macedonia,2000,0.0,1.17,0.0,0.0
North Macedonia,2001,0.0,0.626,0.0,0.0
North Macedonia,2002,0.0,0.757,0.0,0.0
North Macedonia,2003,0.0,1.374,0.0,0.0
North Macedonia,2004,0.0,1.482,0.0,0.0
North Macedonia,2005,0.0,1.492,0.0,0.0
North Macedonia,2006,0.0,1.65,0.0,0.0
North Macedonia,2007,0.0,1.01,0.0,0.0
North Macedonia,2008,0.0,0.84,0.0,0.0
North Macedonia,2009,0.0,1.27,0.0,0.0
North Macedonia,2010,0.0,2.431,2.6e-05,0.0
North Macedonia,2011,0.0,1.433,0.001173,0.0
North Macedonia,2012,0.0,1.041,0.002836,0.0
North Macedonia,2013,0.0,1.583967,0.009051,0.0
North Macedonia,2014,0.0,1.206651,0.014382,0.070633
North Macedonia,2015,0.0,1.865193,0.0226,0.120767
North Macedonia,2016,0.0,1.897345,0.0237,0.109483
North Macedonia,2017,0.0,1.110279,0.023751,0.11048
North Macedonia,2018,0.0,1.791368,0.022788,0.097338
North Macedonia,2019,0.0,1.163674,0.023225436,0.101806
North Macedonia,2020,0.0,1.277143,0.024161915,0.116885
North Macedonia,2021,0.0,1.451623,0.050999276,0.103336
North Macedonia,2022,0.0,1.345315,0.091888005,0.107656
North Macedonia,2023,0.0,1.622933,0.307467,0.1576469999999999
Norway,1990,0.0,121.145,0.0,0.0
Norway,1991,0.0,110.134,0.0,0.0
Norway,1992,0.0,116.671,0.0,0.0
Norway,1993,0.0,119.233,0.0,0.007
Norway,1994,0.0,111.643,0.0,0.009
Norway,1995,0.0,121.53000000000002,0.0,0.01
Norway,1996,0.0,103.862,0.0,0.009
Norway,1997,0.0,109.775,0.0,0.011
Norway,1998,0.0,115.703,0.0,0.011
Norway,1999,0.0,121.452,0.0,0.025
Norway,2000,0.0,141.818,0.0053,0.031
Norway,2001,0.0,120.463,0.0053,0.027
Norway,2002,0.0,129.372,0.0053,0.075
Norway,2003,0.0,105.48,0.0062,0.218
Norway,2004,0.0,108.781,0.0062,0.252
Norway,2005,0.0,135.688,0.0062,0.499
Norway,2006,0.0,119.369,0.0070999999999999,0.636
Norway,2007,0.0,133.65599999999998,0.0070999999999999,0.892
Norway,2008,0.0,139.04399999999998,0.0074,0.913
Norway,2009,0.0,125.283,0.0077,0.977
Norway,2010,0.0,116.739,0.0081,0.879
Norway,2011,0.0,120.279,0.0085,1.283
Norway,2012,0.0,141.724,0.0089,1.548
Norway,2013,0.0,128.138,0.0098,1.881
Norway,2014,0.0,135.466,0.0116,2.217
Norway,2015,0.0,137.30200000000002,0.0134,2.515
Norway,2016,0.0,142.807,0.0238,2.116
Norway,2017,0.0,142.366,0.0399609999999999,2.854
Norway,2018,0.0,138.97115,0.060876,3.877
Norway,2019,0.0,125.28956,0.10502,5.525
Norway,2020,0.0,140.9238,0.1336815134324159,9.911
Norway,2021,0.0,143.293618,0.1718676500539172,11.767036
Norway,2022,0.0,127.6102137220976,0.2996848293845093,14.809607
Norway,2023,0.0,136.0748052,0.5154472592949836,13.964847
Oman,1990,0.0,0.0,0.0,0.0
Oman,1991,0.0,0.0,0.0,0.0
Oman,1992,0.0,0.0,0.0,0.0
Oman,1993,0.0,0.0,0.0,0.0
Oman,1994,0.0,0.0,0.0,0.0
Oman,1995,0.0,0.0,0.0,0.0
Oman,1996,0.0,0.0,0.0,0.0
Oman,1997,0.0,0.0,0.0,0.0
Oman,1998,0.0,0.0,0.0,0.0
Oman,1999,0.0,0.0,0.0,0.0
Oman,2000,0.0,0.0,0.0,0.0
Oman,2001,0.0,0.0,0.0,0.0
Oman,2002,0.0,0.0,0.0,0.0
Oman,2003,0.0,0.0,0.0,0.0
Oman,2004,0.0,0.0,0.0,0.0
Oman,2005,0.0,0.0,0.0,0.0
Oman,2006,0.0,0.0,0.0,0.0
Oman,2007,0.0,0.0,0.0,0.0
Oman,2008,0.0,0.0,0.0,0.0
Oman,2009,0.0,0.0,0.0,0.0
Oman,2010,0.0,0.0,0.0,0.0
Oman,2011,0.0,0.0,0.0,0.0
Oman,2012,0.0,0.0,0.0,0.0
Oman,2013,0.0,0.0,0.0012,0.0
Oman,2014,0.0,0.0,0.0012,0.0
Oman,2015,0.0,0.0,0.0037,0.0
Oman,2016,0.0,0.0,0.004196,0.0
Oman,2017,0.0,0.0,0.01556,0.0
Oman,2018,0.0,0.0,0.015712,0.0
Oman,2019,0.0,0.0,0.016555,0.0087
Oman,2020,0.0,0.0,0.055662,0.1043
Oman,2021,0.0,0.0,0.6835229999999999,0.119071
Oman,2022,0.0,0.0,1.44303,0.115113
Oman,2023,0.0,0.0,1.480477598723227,0.115113
Other Asia Pacific,1990,0.0,22.273934371636365,0.0,0.0
Other Asia Pacific,1991,0.0,21.562083214898987,0.0,0.0
Other Asia Pacific,1992,0.0,20.659892342777784,0.0,0.0
Other Asia Pacific,1993,0.0,20.23766417874748,0.0,0.0
Other Asia Pacific,1994,0.0,21.236698723717176,0.0,0.0
Other Asia Pacific,1995,0.0,21.684231272161615,0.0,0.0
Other Asia Pacific,1996,0.0,20.67500745364646,0.0,0.001640218
Other Asia Pacific,1997,0.0,18.581634978252527,2e-06,0.004917092
Other Asia Pacific,1998,0.0,18.358117410030303,1.2e-05,0.005854207
Other Asia Pacific,1999,0.0,19.5789953610303,9.000000000000002e-06,0.005816067
Other Asia Pacific,2000,0.0,21.498955858151515,0.001321,0.007372049
Other Asia Pacific,2001,0.0,22.552162723030303,0.003286,0.0069108469999999
Other Asia Pacific,2002,0.0,22.87669463860606,0.0039959999999999,0.008239989
Other Asia Pacific,2003,0.0,24.10792785636364,0.005442,0.004802829
Other Asia Pacific,2004,0.0,25.30779323070707,0.006729,0.011548401
Other Asia Pacific,2005,0.0,27.150972351959595,0.008009,0.017633918
Other Asia Pacific,2006,0.0,29.228919958999995,0.009685,0.028420607
Other Asia Pacific,2007,0.0,32.396278919000004,0.010134,0.04085638
Other Asia Pacific,2008,0.0,34.334042359,0.0183869999999999,0.044735987010101
Other Asia Pacific,2009,0.0,34.082131732,0.0227679999999999,0.0581333431010101
Other Asia Pacific,2010,0.0,40.931321005,0.031803815,0.0677904811010101
Other Asia Pacific,2011,0.0,46.97427059,0.050505606,0.0589455891010101
Other Asia Pacific,2012,0.0,47.8253469,0.092442897,0.074059805
Other Asia Pacific,2013,0.0,56.10796803600001,0.111920261,0.121188739
Other Asia Pacific,2014,0.0,54.640286532,0.151708692,0.199139709
Other Asia Pacific,2015,0.0,51.044331,0.238394,0.233866
Other Asia Pacific,2016,0.0,60.280769,0.3438343839600903,0.218887
Other Asia Pacific,2017,0.0,63.85546,0.4855233633,0.2146209999999999
Other Asia Pacific,2018,0.0,69.878009474,0.6559880217,0.399458971320304
Other Asia Pacific,2019,0.0,64.858520612,0.8649983202000001,0.5342949710157978
Other Asia Pacific,2020,0.0,74.39315221958904,1.1523351569945204,0.4944490000000001
Other Asia Pacific,2021,0.0,83.88958617975192,1.6010228973,0.5943565590163933
Other Asia Pacific,2022,0.0,92.96517452580277,2.002980301337231,0.5393595568852458
Other Asia Pacific,2023,0.0,91.40906438135806,2.571178144311934,0.5662415175728157
Other CIS,1990,0.0,28.698,0.0,0.0
Other CIS,1991,0.0,28.353,0.0,0.0
Other CIS,1992,0.0,28.491000000000003,0.0,0.0
Other CIS,1993,0.0,30.853,0.0,0.0
Other CIS,1994,0.0,32.215999999999994,0.0,0.0
Other CIS,1995,0.304,27.961,0.0,0.0
Other CIS,1996,2.324,29.093000000000004,0.0,0.0
Other CIS,1997,1.607,26.406,0.0,0.0
Other CIS,1998,1.589,25.957,0.0,0.0
Other CIS,1999,2.078,29.318,0.0,0.0
Other CIS,2000,2.005,29.380000000000003,0.0,0.0
Other CIS,2001,1.987,27.975,0.0,0.0
Other CIS,2002,2.282,28.022,0.0,0.0
Other CIS,2003,1.998,31.763,0.0,0.0
Other CIS,2004,2.201,32.7693,0.0,0.0
Other CIS,2005,2.716,33.130399999999995,0.0,0.0
Other CIS,2006,2.6403000000000003,32.5522,0.0,0.0026
Other CIS,2007,2.5534,33.333600000000004,0.0,0.0029
Other CIS,2008,2.4616,28.767,0.0,0.0019
Other CIS,2009,2.4937,28.4007,7.375e-06,0.0043
Other CIS,2010,2.4900000000000007,30.6456,8.062500000000001e-05,0.0041
Other CIS,2011,2.548,33.3671,0.000166,0.003
Other CIS,2012,2.311,33.6939,0.0011238205479452,0.0042
Other CIS,2013,2.3597,32.655100000000004,0.00420775,0.0033
Other CIS,2014,2.4648,31.878200000000003,0.00812075,0.005
Other CIS,2015,2.7877,30.391000000000005,0.01044875,0.0057
Other CIS,2016,2.3805,30.671500000000005,0.010767705479452,0.005
Other CIS,2017,2.6196,33.890800000000006,0.01014375,0.0091
Other CIS,2018,2.0761,35.3069,0.01584375,0.0249
Other CIS,2019,2.1978000000000004,35.7003,0.07144375,0.0463
Other CIS,2020,2.7563000000000004,34.133520000000004,0.0682649657534246,0.0529
Other CIS,2021,1.9984,34.3748413,0.18124375,0.0785
Other CIS,2022,2.8462,34.0585,0.56154375,0.1408
Other CIS,2023,2.7092,34.2789285894566,0.8236546929569267,0.1729644656820156
Other Caribbean,1990,0.0,1.2560000000000002,0.0,0.0
Other Caribbean,1991,0.0,1.2919999999999998,0.0,0.0
Other Caribbean,1992,0.0,1.315,0.0,0.0
Other Caribbean,1993,0.0,1.705,0.0,0.0017171717171717
Other Caribbean,1994,0.0,0.937,0.0,0.0077777777777777
Other Caribbean,1995,0.0,1.1052000000000002,0.0,0.0077777777777777
Other Caribbean,1996,0.0,1.4684508424242424,0.0,0.0073656222222222
Other Caribbean,1997,0.0,1.1900615923232325,0.0,0.0080215279797979
Other Caribbean,1998,0.0,1.7719732164989233,0.0,0.0091229488888888
Other Caribbean,1999,0.0,2.439964621366041,0.0001010101010101,0.0114348346464646
Other Caribbean,2000,0.0,1.5506945043636364,0.000124,0.0395497139393939
Other Caribbean,2001,0.0,1.3735680788505051,0.000324,0.0480778226262626
Other Caribbean,2002,0.0,1.7277420855864296,0.00034,0.0609193712121212
Other Caribbean,2003,0.0,2.1983701439703465,0.00034,0.0646916103030303
Other Caribbean,2004,0.0,2.2901951537673524,0.000455,0.0953164636363636
Other Caribbean,2005,0.0,2.6037581293491683,0.0054115725252525,0.1066755127272727
Other Caribbean,2006,0.0,2.5169794578434423,0.0047545721212121,0.1227924072727272
Other Caribbean,2007,0.0,2.3470796505264366,0.0071524141398048,0.128572484855399
Other Caribbean,2008,0.0,2.0848239091560936,0.0108504242404572,0.1389826363705505
Other Caribbean,2009,0.0,2.1996634901653684,0.0200891515155091,0.1932792222291364
Other Caribbean,2010,0.0,2.067394087323913,0.0461198585856201,0.2816747070776212
Other Caribbean,2011,0.0,2.144136188327177,0.0871468627865174,0.3512502127949456
Other Caribbean,2012,0.0,2.380956408238774,0.203203322125579,0.5330045350337026
Other Caribbean,2013,0.0,2.4526788328014697,0.2466857748283195,0.9254027200791336
Other Caribbean,2014,0.0,1.7748956435157806,0.3208121312706571,0.9969488594345168
Other Caribbean,2015,0.0,1.362697485393747,0.4279903580793968,1.0912283671958087
Other Caribbean,2016,0.0,1.9141830197667469,0.5293623041695172,1.0863821724419942
Other Caribbean,2017,0.0,2.701634663239697,0.6853240746713432,1.250057971281938
Other Caribbean,2018,0.0,2.4347343982621377,0.8074378952924086,1.430574495049664
Other Caribbean,2019,0.0,1.6197286597209204,1.2654751455632232,1.7984698698217303
Other Caribbean,2020,0.0,1.7674725290327882,1.573703248380688,2.1180970135550403
Other Caribbean,2021,0.0,1.978660267676768,1.8930098767503587,2.246778166421405
Other Caribbean,2022,0.0,1.981990430515152,2.360717356283858,2.209661052432343
Other Caribbean,2023,0.0,1.6408292172727272,3.046241889421755,2.102942411653821
Other Europe,1990,0.0,23.285195829292928,0.0001,0.0
Other Europe,1991,0.0,28.50613308525253,0.0001,0.0
Other Europe,1992,0.0,24.70171436121212,0.0001,0.0
Other Europe,1993,0.0,22.613781385252526,8e-06,0.0004272727272727
Other Europe,1994,0.0,25.48877999373737,1.8e-05,0.0006111111111111
Other Europe,1995,0.0,25.60166399838384,3.2e-05,0.0005757575757575
Other Europe,1996,0.0,31.92751010767677,4e-05,0.0005858585858585
Other Europe,1997,0.0,28.956454018989906,6.3e-05,0.0005555555555555
Other Europe,1998,0.0,29.22175558545455,7.099999999999999e-05,0.0005515151515151
Other Europe,1999,0.0,31.415347896363635,7.4e-05,0.0005676767676767
Other Europe,2000,0.0,28.054867849494947,6.6e-05,0.0005282828282828
Other Europe,2001,0.0,27.221406011919196,0.000205,0.0005090909090909
Other Europe,2002,0.0,27.186134872929298,0.000345,0.0005585858585858
Other Europe,2003,0.0,27.04860335292929,0.000493,0.0030232323232323
Other Europe,2004,0.0,31.3273998979798,0.000624,0.0075848484848484
Other Europe,2005,0.0,32.031522023838384,0.000734,0.0114464646464646
Other Europe,2006,0.0,29.92154235454545,0.000773,0.0161393939393939
Other Europe,2007,0.0,24.965930818181818,0.000972,0.0169282828282828
Other Europe,2008,0.0,27.5240695959596,0.0011719999999999,0.014110101010101
Other Europe,2009,0.0,31.92673188888889,0.002108,0.0161666666666666
Other Europe,2010,0.0,40.5520338989899,0.00560325,0.0157313131313131
Other Europe,2011,0.0,26.913052161616164,0.015158,0.0156828282828282
Other Europe,2012,0.0,27.59310629868687,0.0322412465753424,0.0119810606060606
Other Europe,2013,0.0,36.030805383838384,0.053313,0.0239607575757575
Other Europe,2014,0.0,32.570701535353535,0.1044107878787878,0.0370844646464646
Other Europe,2015,0.0,32.30637132323233,0.1426948777777777,0.0585746262626262
Other Europe,2016,0.0,35.684804030303034,0.1892168878787878,0.0896171512384115
Other Europe,2017,0.0,28.76322034343434,0.2248291313131313,0.2929367676767677
Other Europe,2018,0.0,38.81791525684968,0.2571685494949495,0.5729643535353536
Other Europe,2019,0.0,32.30948579867939,0.3020736358585859,1.673651
Other Europe,2020,0.0,29.72782002725493,0.3729082363838384,1.786053
Other Europe,2021,0.0,40.27165434518852,0.526084688171717,2.050420999999999
Other Europe,2022,0.0,33.634939285423826,0.6437505095154178,2.226077329955399
Other Europe,2023,0.0,42.371801191390624,1.108471962190687,2.3574666285152173
Other Middle East,1990,0.0,3.2390000000000003,0.0,0.001
Other Middle East,1991,0.0,3.2510000000000003,0.0,0.001
Other Middle East,1992,0.0,3.3750000000000004,0.0,0.001
Other Middle East,1993,0.0,3.326,0.0,0.001
Other Middle East,1994,0.0,3.383,0.0,0.001
Other Middle East,1995,0.0,3.1850000000000005,0.0,0.001
Other Middle East,1996,0.0,3.371,0.0,0.001
Other Middle East,1997,0.0,3.353,0.0,0.003
Other Middle East,1998,0.0,3.5,0.0,0.003
Other Middle East,1999,0.0,3.066,0.0,0.003
Other Middle East,2000,0.0,3.7136,0.0,0.003
Other Middle East,2001,0.0,3.78479,0.0,0.003
Other Middle East,2002,0.0,4.230841,0.0,0.003
Other Middle East,2003,0.0,4.109683,0.0,0.003
Other Middle East,2004,0.0,5.371439,0.0,0.0041
Other Middle East,2005,0.0,4.548284000000001,0.0,0.0041
Other Middle East,2006,0.0,4.739463,0.0,0.0041
Other Middle East,2007,0.0,4.166502,0.0,0.0041
Other Middle East,2008,0.0,3.3043970000000003,0.0027,0.0053
Other Middle East,2009,0.0,2.5391120000000003,0.003,0.0053
Other Middle East,2010,0.0,3.492252,0.0045385,0.0053
Other Middle East,2011,0.0,4.143244999999999,0.006783,0.0053
Other Middle East,2012,0.0,4.475462,0.010233602739726,0.0063
Other Middle East,2013,0.0,4.249337000000001,0.01724,0.0093
Other Middle East,2014,0.0,2.591578,0.0432525,0.0107
Other Middle East,2015,0.0,0.944749,0.1934499999999999,0.1314
Other Middle East,2016,0.0,1.352145,0.7248,0.3993
Other Middle East,2017,0.0,1.206674,1.182924,0.457351
Other Middle East,2018,0.0,1.124349,2.043749,0.709251
Other Middle East,2019,0.0,1.737416,3.0505381552260222,0.877151
Other Middle East,2020,0.0,1.8114687534246572,3.813616,1.3810571671232876
Other Middle East,2021,0.0,1.4427000000000003,4.801795000000001,1.597751
Other Middle East,2022,0.0,1.4731,6.0983217377560255,1.7540065555555555
Other Middle East,2023,0.0,1.5162081579868163,6.212622046161841,1.676624266160363
Other Northern Africa,1990,0.0,0.044,0.0,0.0
Other Northern Africa,1991,0.0,0.1048,0.0,0.0
Other Northern Africa,1992,0.0,0.0650999999999999,0.0,0.0
Other Northern Africa,1993,0.0,0.064,0.0,0.0
Other Northern Africa,1994,0.0,0.04,0.0,0.0
Other Northern Africa,1995,0.0,0.039,0.0,0.0
Other Northern Africa,1996,0.0,0.067,0.0,0.0
Other Northern Africa,1997,0.0,0.044,0.0,0.0
Other Northern Africa,1998,0.0,0.073,0.0,0.0
Other Northern Africa,1999,0.0,0.09,0.0,0.0
Other Northern Africa,2000,0.0,0.064,0.0,0.023
Other Northern Africa,2001,0.0,0.054,0.0,0.024
Other Northern Africa,2002,0.0,0.064,0.0,0.03
Other Northern Africa,2003,0.0,0.166,0.000318,0.033
Other Northern Africa,2004,0.0,0.153,0.001113,0.044
Other Northern Africa,2005,0.0,0.145,0.001908,0.042
Other Northern Africa,2006,0.0,0.092,0.002703,0.038
Other Northern Africa,2007,0.0,0.049,0.003498,0.043
Other Northern Africa,2008,0.0,0.038,0.004293,0.039
Other Northern Africa,2009,0.0,0.079,0.005088,0.097
Other Northern Africa,2010,0.0,0.05,0.007104875,0.139
Other Northern Africa,2011,0.0,0.054,0.00912175,0.109
Other Northern Africa,2012,0.0,0.11,0.0132359657534246,0.196
Other Northern Africa,2013,0.0,0.06,0.02223475,0.358
Other Northern Africa,2014,0.0,0.056,0.04223475,0.507
Other Northern Africa,2015,0.0,0.069,0.07323475,0.448
Other Northern Africa,2016,0.0,0.045,0.1172359657534246,0.474
Other Northern Africa,2017,0.0,0.0174,0.14139775,0.4488
Other Northern Africa,2018,0.0,0.0165,0.18193275,0.4531
Other Northern Africa,2019,0.0,0.0658,0.25361775,0.4995
Other Northern Africa,2020,0.0,0.046,0.3432028397935823,0.4654000000000001
Other Northern Africa,2021,0.0,0.0283,0.22338975,0.4283999999999999
Other Northern Africa,2022,0.0,0.0149,0.32689675,0.3218
Other Northern Africa,2023,0.0,0.0092,0.3910337114156262,0.338
Other South America,1990,0.0,34.6073581407,0.0,0.0
Other South America,1991,0.0,36.8541906012,0.0,0.0
Other South America,1992,0.0,36.6129110016,0.0,0.0
Other South America,1993,0.0,40.55321814890001,0.0,0.0
Other South America,1994,0.0,45.5723561644,0.0,0.0
Other South America,1995,0.0,50.8122705,0.0,0.0
Other South America,1996,0.0,53.611041310000005,0.0,0.0
Other South America,1997,0.0,60.52004806,0.0,0.0
Other South America,1998,0.0,63.13979735116,0.0,0.0
Other South America,1999,0.0,60.72468601800001,0.0,0.0
Other South America,2000,0.0,63.848352680000005,1.5738800000000003e-05,0.0009394992
Other South America,2001,0.0,58.24861230814933,1.5738800000000003e-05,0.0009394992
Other South America,2002,0.0,61.57909851100001,1.5738800000000003e-05,0.0009394992
Other South America,2003,0.0,63.83141439800001,2.44609568e-05,0.0009394992
Other South America,2004,0.0,60.38235317,2.44609568e-05,0.0009394992
Other South America,2005,0.0,61.03920664545454,2.59032032e-05,0.0009394992
Other South America,2006,0.0,61.03031296441007,3.65197392e-05,0.0009394992
Other South America,2007,0.0,65.72306921403006,3.73066792e-05,0.0009394992
Other South America,2008,0.0,64.13204557604476,9.85791292e-05,0.009462248
Other South America,2009,0.0,64.0052438999034,0.0001289979372,0.046069248
Other South America,2010,0.0,66.31625028951112,0.0088517230530383,0.073985248
Other South America,2011,0.0,67.95494725524445,0.0355093018489777,0.116278248
Other South America,2012,0.0,69.3789345902182,0.0540664875901697,0.1179660256
Other South America,2013,0.0,72.52947549833333,0.0465557831113333,0.1493113624
Other South America,2014,0.0,68.2339338613798,0.0591731568448484,0.7460439130000001
Other South America,2015,0.0,67.43379199999998,0.1207339738372727,2.0820904
Other South America,2016,0.0,74.55499298616562,0.2224153267346717,3.035631844
Other South America,2017,0.0,70.9304591925746,0.3425018983760201,3.840377679
Other South America,2018,0.0,69.92078444020281,0.6126201951528943,4.7968134
Other South America,2019,0.0,62.169809284446025,0.6853170836821656,4.828245292692857
Other South America,2020,0.0,54.75128716666666,0.7918533157164849,5.5452090591330006
Other South America,2021,0.0,50.765263643721966,0.9183544737838454,5.1155307215
Other South America,2022,0.0,54.19422358516161,0.9422419097329412,5.226502000000001
Other South America,2023,0.0,60.52568584480032,0.959661363675875,5.248966309785477
Other Southern Africa,1990,0.0,1.342,0.0,0.0
Other Southern Africa,1991,0.0,1.526,0.0,0.0
Other Southern Africa,1992,0.0,1.353,0.0,0.0
Other Southern Africa,1993,0.0,1.171,0.0,0.0
Other Southern Africa,1994,0.0,0.8760000000000001,0.0,0.0
Other Southern Africa,1995,0.0,1.344,0.0,0.0
Other Southern Africa,1996,0.0,1.064,0.0,0.0
Other Southern Africa,1997,0.0,0.81,0.0,0.0
Other Southern Africa,1998,0.0,1.192,0.0,0.0
Other Southern Africa,1999,0.0,1.7442000000000002,0.0,0.0
Other Southern Africa,2000,0.0,1.9599,0.0,0.0
Other Southern Africa,2001,0.0,1.8131,0.0,0.0
Other Southern Africa,2002,0.0,2.0046,0.0,0.0
Other Southern Africa,2003,0.0,1.9708,0.0,0.0
Other Southern Africa,2004,0.0,1.8744,0.0001,0.0
Other Southern Africa,2005,0.0,2.2727,0.0002,0.0
Other Southern Africa,2006,0.0,2.14988,0.0002,0.0
Other Southern Africa,2007,0.0,2.22238,0.0003,0.0
Other Southern Africa,2008,0.0,2.0584,0.0058,0.0
Other Southern Africa,2009,0.0,2.1598,0.0072,0.0
Other Southern Africa,2010,0.0,2.0357000000000003,0.0086,0.0
Other Southern Africa,2011,0.0,2.2269,0.0147,0.0
Other Southern Africa,2012,0.0,2.3647,0.0209,0.0
Other Southern Africa,2013,0.0,2.0271,0.027302,0.0
Other Southern Africa,2014,0.0,2.3022000000000005,0.0345529999999999,0.0
Other Southern Africa,2015,0.0,2.2662,0.040888,0.0
Other Southern Africa,2016,0.0,1.99,0.0587716090110699,0.0
Other Southern Africa,2017,0.0,2.2111,0.0738228039820125,0.0
Other Southern Africa,2018,0.0,1.86846,0.130849,0.0
Other Southern Africa,2019,0.0,1.61254,0.2748219999999999,0.0
Other Southern Africa,2020,0.0,2.1586000000000003,0.353872,0.0
Other Southern Africa,2021,0.0,1.7558,0.374921,0.0
Other Southern Africa,2022,0.0,1.5437,0.406521,0.0
Other Southern Africa,2023,0.0,2.08074,0.4889528818040435,0.0
Pakistan,1990,0.4198430000000001,17.0854004,0.0,0.0
Pakistan,1991,0.4198430000000001,18.2830578,0.0,0.0
Pakistan,1992,0.5524249999999999,19.944752200000003,0.0,0.0
Pakistan,1993,0.4065848,21.933482200000004,0.0,0.0
Pakistan,1994,0.5877802000000001,21.526897400000003,0.0,0.0
Pakistan,1995,0.5214892000000001,22.7466518,0.0,0.0
Pakistan,1996,0.3270356,24.7972534,0.0,0.0
Pakistan,1997,0.4507788,18.4465756,0.0,0.0
Pakistan,1998,0.3933266,24.107827,0.0,0.0
Pakistan,1999,0.0795492,21.5048004,0.0,0.0
Pakistan,2000,0.9457516,17.558276200000005,0.0,0.0
Pakistan,2001,2.0859568000000004,18.2918966,0.0,0.0
Pakistan,2002,1.8959226,20.417628000000004,0.0,0.0
Pakistan,2003,1.9047614000000004,24.5975,0.0,0.0
Pakistan,2004,2.415,26.216,0.0,0.0
Pakistan,2005,2.5378803866290784,30.699635444350815,0.0,0.0
Pakistan,2006,2.5329960375602303,30.25088071101704,0.0,0.0
Pakistan,2007,2.317930593354552,31.67873575302909,0.000202,0.0
Pakistan,2008,1.7468880441845354,27.339064153404266,0.001642,0.0
Pakistan,2009,2.543853219777333,28.74574266483347,0.009605,0.0
Pakistan,2010,2.5419945966687285,29.80998180072444,0.013356,0.0
Pakistan,2011,3.94126471195837,30.594419393150197,0.02683,0.0
Pakistan,2012,2.7151924098671727,10.746540079490696,0.065927,0.019
Pakistan,2013,4.262763059343494,31.48588433470444,0.144948,0.1513716461517589
Pakistan,2014,4.669976122034613,32.376305556572994,0.238122,0.3133678747668116
Pakistan,2015,4.305087794321786,32.77947065320106,0.381837,0.5985939839034409
Pakistan,2016,5.290199406185691,34.57764216611899,0.4478816251398791,0.918119070225469
Pakistan,2017,8.116969532563672,30.204067008397747,0.6587931857702671,1.7629017929428754
Pakistan,2018,9.248440612621012,29.479802499829624,0.7228,2.83179
Pakistan,2019,9.182664270203423,36.13622196807098,0.7002347902008625,3.148244731083195
Pakistan,2020,9.54975255171302,39.9872415185933,0.7099003951456611,2.7321583007423698
Pakistan,2021,15.694649277751088,37.63238019102637,0.7175415019028241,3.43232111463029
Pakistan,2022,22.249978768624352,34.49908806641985,0.8455621197819009,4.641718939238109
Pakistan,2023,22.37261630077969,37.39162972332839,1.2329454445622865,4.380760557260282
Peru,1990,0.0,10.469,0.0,0.0
Peru,1991,0.0,11.492,0.0,0.0
Peru,1992,0.0,9.689,0.0,0.0
Peru,1993,0.0,11.799,0.0,0.0
Peru,1994,0.0,12.747,0.0,0.0
Peru,1995,0.0,12.9376,0.0,0.0
Peru,1996,0.0,13.3236,0.0,0.0004
Peru,1997,0.0,13.2145,0.0,0.0006
